experiment_id,dataset_name,seed,data_fraction,n_samples,n_features,model_family,params,train_time_s,roc_auc,emissions_kg,params_dict,lr_C,lr_max_iter,rf_n_estimators,rf_max_depth,mlp_hidden_total,mlp_hidden_layers,mlp_max_iter,complexity_score,baseline_auc,delta_auc,EAUG
127,penguins_adelie,552993,0.9489119894707698,324,4,log_reg,"{'C': 8.293595210202298, 'max_iter': 305, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0057408809661865,1.0,1.5303681226935878e-07,"{'C': 8.293595210202298, 'max_iter': 305, 'solver': 'lbfgs', 'multi_class': 'auto'}",8.293595210202298,305.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,19783.836175388853
128,penguins_adelie,479369,0.5010875787846609,171,4,log_reg,"{'C': 13.219224421947319, 'max_iter': 568, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0030004978179931,1.0,1.0455433836943296e-07,"{'C': 13.219224421947319, 'max_iter': 568, 'solver': 'lbfgs', 'multi_class': 'auto'}",13.219224421947319,568.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,28957.719688711495
129,penguins_adelie,717760,0.9609557280030728,328,4,log_reg,"{'C': 88.4150465051249, 'max_iter': 202, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0099246501922607,1.0,2.993058380851924e-07,"{'C': 88.4150465051249, 'max_iter': 202, 'solver': 'lbfgs', 'multi_class': 'auto'}",88.4150465051249,202.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,10115.590267500767
130,penguins_adelie,850533,0.7096591071929661,242,4,log_reg,"{'C': 0.029779287929838378, 'max_iter': 362, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0069115161895751,0.9814814814814814,2.473087553643131e-07,"{'C': 0.029779287929838378, 'max_iter': 362, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.029779287929838378,362.0,,,,,,4.0,0.9969723447772593,0.0,0.0
131,penguins_adelie,588257,0.748877092084359,256,4,log_reg,"{'C': 0.03073878613433831, 'max_iter': 487, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0104279518127441,0.9895052473763118,2.2876011709797283e-07,"{'C': 0.03073878613433831, 'max_iter': 487, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.03073878613433831,487.0,,,,,,4.0,0.9969723447772593,0.0,0.0
132,penguins_adelie,454317,0.8603196089570571,294,4,log_reg,"{'C': 0.011199812280798381, 'max_iter': 257, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.993006993006993,1.0402663559518135e-07,"{'C': 0.011199812280798381, 'max_iter': 257, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.011199812280798381,257.0,,,,,,4.0,0.9969723447772593,0.0,0.0
133,penguins_adelie,458548,0.5538513016543145,189,4,log_reg,"{'C': 0.15185744946638102, 'max_iter': 781, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0079607963562011,0.9971988795518208,2.7656941477160105e-07,"{'C': 0.15185744946638102, 'max_iter': 781, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.15185744946638102,781.0,,,,,,4.0,0.9969723447772593,0.000226534774561582,819.088310067333
134,penguins_adelie,918441,0.8250352283452127,282,4,log_reg,"{'C': 0.1613279316213712, 'max_iter': 509, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0049123764038085,0.99875,1.2651685840600794e-07,"{'C': 0.1613279316213712, 'max_iter': 509, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.1613279316213712,509.0,,,,,,4.0,0.9969723447772593,0.0017776552227407594,14050.737942259428
135,penguins_adelie,997034,0.903360019446196,308,4,log_reg,"{'C': 0.027691956707702386, 'max_iter': 434, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0068259239196777,1.0,1.6288561034798817e-07,"{'C': 0.027691956707702386, 'max_iter': 434, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.027691956707702386,434.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,18587.61628036057
136,penguins_adelie,836896,0.2851356254971063,97,4,log_reg,"{'C': 0.13665758808779782, 'max_iter': 667, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0028378963470458,1.0,1.0436281965512609e-07,"{'C': 0.13665758808779782, 'max_iter': 667, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.13665758808779782,667.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,29010.86069488944
137,penguins_adelie,665684,0.7201000124470376,246,4,log_reg,"{'C': 99.17881657842521, 'max_iter': 214, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,1.0,1.4976303671017234e-07,"{'C': 99.17881657842521, 'max_iter': 214, 'solver': 'lbfgs', 'multi_class': 'auto'}",99.17881657842521,214.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,20216.304965823958
138,penguins_adelie,897033,0.2231996025635755,76,4,log_reg,"{'C': 0.023001857464787556, 'max_iter': 609, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9523809523809524,1.0397581477145355e-07,"{'C': 0.023001857464787556, 'max_iter': 609, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.023001857464787556,609.0,,,,,,4.0,0.9969723447772593,0.0,0.0
139,penguins_adelie,143021,0.8214143525537749,280,4,log_reg,"{'C': 0.09189930609452159, 'max_iter': 472, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9896774193548388,9.943790671167937e-08,"{'C': 0.09189930609452159, 'max_iter': 472, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.09189930609452159,472.0,,,,,,4.0,0.9969723447772593,0.0,0.0
140,penguins_adelie,910638,0.7250152314619922,247,4,log_reg,"{'C': 0.062060734159813134, 'max_iter': 208, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9983766233766234,9.31683636548958e-08,"{'C': 0.062060734159813134, 'max_iter': 208, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.062060734159813134,208.0,,,,,,4.0,0.9969723447772593,0.001404278599364095,15072.483236538019
141,penguins_adelie,5429,0.2413263336115191,82,4,log_reg,"{'C': 0.013952461794521257, 'max_iter': 203, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0040080547332763,0.9428571428571428,1.1300805192334888e-07,"{'C': 0.013952461794521257, 'max_iter': 203, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.013952461794521257,203.0,,,,,,4.0,0.9969723447772593,0.0,0.0
142,penguins_adelie,801481,0.3908422565019108,133,4,log_reg,"{'C': 2.652776799080803, 'max_iter': 789, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0056092739105224,1.0,1.6529487363761854e-07,"{'C': 2.652776799080803, 'max_iter': 789, 'solver': 'lbfgs', 'multi_class': 'auto'}",2.652776799080803,789.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,18316.69159552015
143,penguins_adelie,57231,0.840771082913341,287,4,log_reg,"{'C': 24.982469834800053, 'max_iter': 347, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,1.0,1.3738564671040957e-07,"{'C': 24.982469834800053, 'max_iter': 347, 'solver': 'lbfgs', 'multi_class': 'auto'}",24.982469834800053,347.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,22037.638539654887
144,penguins_adelie,772108,0.7584966271829099,259,4,log_reg,"{'C': 51.42587865113003, 'max_iter': 272, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0187833309173584,1.0,3.165717716165409e-07,"{'C': 51.42587865113003, 'max_iter': 272, 'solver': 'lbfgs', 'multi_class': 'auto'}",51.42587865113003,272.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,9563.882487943652
145,penguins_adelie,40151,0.3614256885752443,123,4,log_reg,"{'C': 22.486448813423763, 'max_iter': 468, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0161035060882568,1.0,1.3163031004696486e-07,"{'C': 22.486448813423763, 'max_iter': 468, 'solver': 'lbfgs', 'multi_class': 'auto'}",22.486448813423763,468.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,23001.201027791278
146,penguins_adelie,504530,0.7961505026630757,272,4,log_reg,"{'C': 0.03160055551157642, 'max_iter': 619, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,1.0,9.70893201129938e-08,"{'C': 0.03160055551157642, 'max_iter': 619, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.03160055551157642,619.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,31184.22519816916
147,penguins_adelie,851131,0.3241703939528727,110,4,log_reg,"{'C': 3.3116724740151513, 'max_iter': 251, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0139157772064208,1.0,2.457923197480547e-07,"{'C': 3.3116724740151513, 'max_iter': 251, 'solver': 'lbfgs', 'multi_class': 'auto'}",3.3116724740151513,251.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,12317.940714519396
148,penguins_adelie,193041,0.4166070010542402,142,4,log_reg,"{'C': 8.679293359544591, 'max_iter': 231, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0156571865081787,1.0,1.1571543962944165e-07,"{'C': 8.679293359544591, 'max_iter': 231, 'solver': 'lbfgs', 'multi_class': 'auto'}",8.679293359544591,231.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,26164.660761228286
149,penguins_adelie,980204,0.6892348847816556,235,4,log_reg,"{'C': 6.912239685605468, 'max_iter': 514, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0059497356414794,1.0,1.1028396916654001e-07,"{'C': 6.912239685605468, 'max_iter': 514, 'solver': 'lbfgs', 'multi_class': 'auto'}",6.912239685605468,514.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,27453.26674059641
150,penguins_adelie,616308,0.2338804412641336,79,4,log_reg,"{'C': 0.01651966590869618, 'max_iter': 242, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.014045238494873,1.0,1.1127818085568997e-07,"{'C': 0.01651966590869618, 'max_iter': 242, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.01651966590869618,242.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,27207.98632273759
151,penguins_adelie,709578,0.3385022771380026,115,4,log_reg,"{'C': 34.40193298149837, 'max_iter': 475, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,1.0,1.1082523977189888e-07,"{'C': 34.40193298149837, 'max_iter': 475, 'solver': 'lbfgs', 'multi_class': 'auto'}",34.40193298149837,475.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,27319.184952563777
152,penguins_adelie,183533,0.984021743643354,336,4,log_reg,"{'C': 0.023274696326813445, 'max_iter': 662, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0203773975372314,0.993859649122807,2.778214484296804e-07,"{'C': 0.023274696326813445, 'max_iter': 662, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.023274696326813445,662.0,,,,,,4.0,0.9969723447772593,0.0,0.0
153,penguins_adelie,784080,0.7091266736862216,242,4,log_reg,"{'C': 0.6827199124678738, 'max_iter': 526, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.003854751586914,1.0,1.2135721845256554e-07,"{'C': 0.6827199124678738, 'max_iter': 526, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.6827199124678738,526.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,24948.291179927972
154,penguins_adelie,145130,0.9568195628464762,327,4,log_reg,"{'C': 1.9482855067598936, 'max_iter': 468, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0070295333862304,0.9990680335507922,2.485874493417466e-07,"{'C': 1.9482855067598936, 'max_iter': 468, 'solver': 'lbfgs', 'multi_class': 'auto'}",1.9482855067598936,468.0,,,,,,4.0,0.9969723447772593,0.0020956887735329444,8430.388497417212
155,penguins_adelie,578017,0.7598207556712528,259,4,log_reg,"{'C': 0.16046138264427448, 'max_iter': 451, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,0.9925037481259372,1.2190525674841892e-07,"{'C': 0.16046138264427448, 'max_iter': 451, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.16046138264427448,451.0,,,,,,4.0,0.9969723447772593,0.0,0.0
156,penguins_adelie,940594,0.3187511919360464,109,4,log_reg,"{'C': 3.953052853065067, 'max_iter': 466, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0,1.0,1.1841583985756349e-07,"{'C': 3.953052853065067, 'max_iter': 466, 'solver': 'lbfgs', 'multi_class': 'auto'}",3.953052853065067,466.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,25567.991802300676
157,penguins_adelie,404034,0.5793349835860946,198,4,log_reg,"{'C': 1.0799681653073618, 'max_iter': 615, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0047094821929931,1.0,1.2606494598668456e-07,"{'C': 1.0799681653073618, 'max_iter': 615, 'solver': 'lbfgs', 'multi_class': 'auto'}",1.0799681653073618,615.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,24016.630468080515
158,penguins_adelie,134094,0.4224604366250059,144,4,log_reg,"{'C': 0.029982656192937013, 'max_iter': 785, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0036728382110595,0.9759615384615384,1.208368722014622e-07,"{'C': 0.029982656192937013, 'max_iter': 785, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.029982656192937013,785.0,,,,,,4.0,0.9969723447772593,0.0,0.0
159,penguins_adelie,427903,0.6887900376293026,235,4,log_reg,"{'C': 0.1655077806229325, 'max_iter': 569, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0091743469238281,0.998168498168498,2.0343155697570296e-07,"{'C': 0.1655077806229325, 'max_iter': 569, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.1655077806229325,569.0,,,,,,4.0,0.9969723447772593,0.0011961533912386857,5879.8812191244715
160,penguins_adelie,411810,0.5270264875429578,180,4,log_reg,"{'C': 3.455544337292276, 'max_iter': 783, 'solver': 'lbfgs', 'multi_class': 'auto'}",0.0145249366760253,1.0,2.900265904190712e-07,"{'C': 3.455544337292276, 'max_iter': 783, 'solver': 'lbfgs', 'multi_class': 'auto'}",3.455544337292276,783.0,,,,,,4.0,0.9969723447772593,0.0030276552227407327,10439.233238462552
161,penguins_adelie,949142,0.4536327290537903,155,4,random_forest,"{'n_estimators': 424, 'max_depth': 6, 'n_jobs': -1}",0.473649263381958,0.991596638655462,1.0490237887785076e-05,"{'n_estimators': 424, 'max_depth': 6, 'n_jobs': -1}",,,424.0,6.0,,,,2544.0,0.9969723447772593,0.0,0.0
162,penguins_adelie,36059,0.5347200353254884,182,4,random_forest,"{'n_estimators': 302, 'max_depth': 19, 'n_jobs': -1}",0.3539628982543945,0.9970238095238096,7.821503286037293e-06,"{'n_estimators': 302, 'max_depth': 19, 'n_jobs': -1}",,,302.0,19.0,,,,5738.0,0.9969723447772593,5.146474655037814e-05,6.5799047405952535
163,penguins_adelie,147924,0.6579663464976926,225,4,random_forest,"{'n_estimators': 249, 'max_depth': 11, 'n_jobs': -1}",0.2941722869873047,1.0,6.647071224637574e-06,"{'n_estimators': 249, 'max_depth': 11, 'n_jobs': -1}",,,249.0,11.0,,,,2739.0,0.9969723447772593,0.0030276552227407327,455.4871040825673
164,penguins_adelie,565771,0.7616017448882972,260,4,random_forest,"{'n_estimators': 128, 'max_depth': 9, 'n_jobs': -1}",0.1606824398040771,0.9955022488755624,3.644444268960094e-06,"{'n_estimators': 128, 'max_depth': 9, 'n_jobs': -1}",,,128.0,9.0,,,,1152.0,0.9969723447772593,0.0,0.0
165,penguins_adelie,587150,0.4529713214592345,154,4,random_forest,"{'n_estimators': 283, 'max_depth': 14, 'n_jobs': -1}",0.3007905483245849,1.0,6.758250780251261e-06,"{'n_estimators': 283, 'max_depth': 14, 'n_jobs': -1}",,,283.0,14.0,,,,3962.0,0.9969723447772593,0.0030276552227407327,447.99391457742996
166,penguins_adelie,787432,0.6393155068797436,218,4,random_forest,"{'n_estimators': 333, 'max_depth': 7, 'n_jobs': -1}",0.3732912540435791,1.0,8.098688476928582e-06,"{'n_estimators': 333, 'max_depth': 7, 'n_jobs': -1}",,,333.0,7.0,,,,2331.0,0.9969723447772593,0.0030276552227407327,373.84512706790366
167,penguins_adelie,529663,0.4885258675602034,167,4,random_forest,"{'n_estimators': 114, 'max_depth': 10, 'n_jobs': -1}",0.1451694965362548,1.0,3.351186817942156e-06,"{'n_estimators': 114, 'max_depth': 10, 'n_jobs': -1}",,,114.0,10.0,,,,1140.0,0.9969723447772593,0.0030276552227407327,903.4576068784812
168,penguins_adelie,512739,0.7893645507857763,269,4,random_forest,"{'n_estimators': 321, 'max_depth': 20, 'n_jobs': -1}",0.3575797080993652,1.0,8.05611387387034e-06,"{'n_estimators': 321, 'max_depth': 20, 'n_jobs': -1}",,,321.0,20.0,,,,6420.0,0.9969723447772593,0.0030276552227407327,375.8208076676774
169,penguins_adelie,128267,0.6029063401464794,206,4,random_forest,"{'n_estimators': 288, 'max_depth': 18, 'n_jobs': -1}",0.3744051456451416,0.9931350114416476,8.401813185326294e-06,"{'n_estimators': 288, 'max_depth': 18, 'n_jobs': -1}",,,288.0,18.0,,,,5184.0,0.9969723447772593,0.0,0.0
170,penguins_adelie,520275,0.8398963286110692,287,4,random_forest,"{'n_estimators': 463, 'max_depth': 16, 'n_jobs': -1}",0.5406413078308105,0.998798076923077,1.2177743097789028e-05,"{'n_estimators': 463, 'max_depth': 16, 'n_jobs': -1}",,,463.0,16.0,,,,7408.0,0.9969723447772593,0.0018257321458177156,149.92368710333466
171,penguins_adelie,519291,0.5953133172139388,203,4,random_forest,"{'n_estimators': 138, 'max_depth': 8, 'n_jobs': -1}",0.1684770584106445,0.9420289855072465,3.827391312313099e-06,"{'n_estimators': 138, 'max_depth': 8, 'n_jobs': -1}",,,138.0,8.0,,,,1104.0,0.9969723447772593,0.0,0.0
172,penguins_adelie,115856,0.2576473176583549,88,4,random_forest,"{'n_estimators': 422, 'max_depth': 3, 'n_jobs': -1}",0.4416251182556152,1.0,9.992977123969572e-06,"{'n_estimators': 422, 'max_depth': 3, 'n_jobs': -1}",,,422.0,3.0,,,,1266.0,0.9969723447772593,0.0030276552227407327,302.9783001782795
173,penguins_adelie,821886,0.4244891489069247,145,4,random_forest,"{'n_estimators': 437, 'max_depth': 18, 'n_jobs': -1}",0.4629275798797607,1.0,1.0391154664333574e-05,"{'n_estimators': 437, 'max_depth': 18, 'n_jobs': -1}",,,437.0,18.0,,,,7866.0,0.9969723447772593,0.0030276552227407327,291.36850721054185
174,penguins_adelie,334130,0.338395556153275,115,4,random_forest,"{'n_estimators': 46, 'max_depth': 13, 'n_jobs': -1}",0.0672907829284668,0.9846153846153848,1.5666129552755608e-06,"{'n_estimators': 46, 'max_depth': 13, 'n_jobs': -1}",,,46.0,13.0,,,,598.0,0.9969723447772593,0.0,0.0
175,penguins_adelie,66540,0.2117462748480566,72,4,random_forest,"{'n_estimators': 371, 'max_depth': 8, 'n_jobs': -1}",0.3971571922302246,1.0,8.695214532433702e-06,"{'n_estimators': 371, 'max_depth': 8, 'n_jobs': -1}",,,371.0,8.0,,,,2968.0,0.9969723447772593,0.0030276552227407327,348.1978749859922
176,penguins_adelie,827173,0.8852384188596465,302,4,random_forest,"{'n_estimators': 377, 'max_depth': 10, 'n_jobs': -1}",0.4180924892425537,0.9978213507625272,9.266683380585782e-06,"{'n_estimators': 377, 'max_depth': 10, 'n_jobs': -1}",,,377.0,10.0,,,,3770.0,0.9969723447772593,0.0008490059852679366,91.61918567830335
177,penguins_adelie,709175,0.6806723263560648,232,4,random_forest,"{'n_estimators': 219, 'max_depth': 9, 'n_jobs': -1}",0.2565996646881103,1.0,5.6107637411377735e-06,"{'n_estimators': 219, 'max_depth': 9, 'n_jobs': -1}",,,219.0,9.0,,,,1971.0,0.9969723447772593,0.0030276552227407327,539.6155251632058
178,penguins_adelie,119672,0.491935488862602,168,4,random_forest,"{'n_estimators': 93, 'max_depth': 15, 'n_jobs': -1}",0.1282141208648681,1.0,2.8059895188329656e-06,"{'n_estimators': 93, 'max_depth': 15, 'n_jobs': -1}",,,93.0,15.0,,,,1395.0,0.9969723447772593,0.0030276552227407327,1078.9973385217631
179,penguins_adelie,76610,0.8176839130836686,279,4,random_forest,"{'n_estimators': 261, 'max_depth': 20, 'n_jobs': -1}",0.2991907596588135,0.9987096774193548,6.7869956526490605e-06,"{'n_estimators': 261, 'max_depth': 20, 'n_jobs': -1}",,,261.0,20.0,,,,5220.0,0.9969723447772593,0.0017373326420955237,255.97963090154894
180,penguins_adelie,310961,0.7501320393328741,256,4,random_forest,"{'n_estimators': 498, 'max_depth': 10, 'n_jobs': -1}",0.5724108219146729,1.0,1.274973405691355e-05,"{'n_estimators': 498, 'max_depth': 10, 'n_jobs': -1}",,,498.0,10.0,,,,4980.0,0.9969723447772593,0.0030276552227407327,237.4681079013554
181,penguins_adelie,753077,0.7127109076689275,243,4,random_forest,"{'n_estimators': 89, 'max_depth': 15, 'n_jobs': -1}",0.1175343990325927,1.0,2.5834568741980896e-06,"{'n_estimators': 89, 'max_depth': 15, 'n_jobs': -1}",,,89.0,15.0,,,,1335.0,0.9969723447772593,0.0030276552227407327,1171.9395252845175
182,penguins_adelie,10727,0.3672461268817932,125,4,random_forest,"{'n_estimators': 206, 'max_depth': 9, 'n_jobs': -1}",0.2347891330718994,1.0,5.2663770287029655e-06,"{'n_estimators': 206, 'max_depth': 9, 'n_jobs': -1}",,,206.0,9.0,,,,1854.0,0.9969723447772593,0.0030276552227407327,574.9028613483835
183,penguins_adelie,466726,0.3327254943012269,113,4,random_forest,"{'n_estimators': 383, 'max_depth': 12, 'n_jobs': -1}",0.4122567176818847,0.9923076923076924,9.348565575601403e-06,"{'n_estimators': 383, 'max_depth': 12, 'n_jobs': -1}",,,383.0,12.0,,,,4596.0,0.9969723447772593,0.0,0.0
184,penguins_adelie,836304,0.9913064021468844,339,4,random_forest,"{'n_estimators': 98, 'max_depth': 10, 'n_jobs': -1}",0.1479151248931884,0.9925438596491228,3.098884125107719e-06,"{'n_estimators': 98, 'max_depth': 10, 'n_jobs': -1}",,,98.0,10.0,,,,980.0,0.9969723447772593,0.0,0.0
185,penguins_adelie,200480,0.992257331461018,339,4,random_forest,"{'n_estimators': 480, 'max_depth': 13, 'n_jobs': -1}",0.544379472732544,1.0,1.2011533515508851e-05,"{'n_estimators': 480, 'max_depth': 13, 'n_jobs': -1}",,,480.0,13.0,,,,6240.0,0.9969723447772593,0.0030276552227407327,252.06233815453584
186,penguins_adelie,141595,0.5585964906034808,191,4,random_forest,"{'n_estimators': 423, 'max_depth': 14, 'n_jobs': -1}",0.4696130752563476,1.0,1.0620504704610515e-05,"{'n_estimators': 423, 'max_depth': 14, 'n_jobs': -1}",,,423.0,14.0,,,,5922.0,0.9969723447772593,0.0030276552227407327,285.0763976806473
187,penguins_adelie,328592,0.8042641382357956,275,4,random_forest,"{'n_estimators': 425, 'max_depth': 10, 'n_jobs': -1}",0.4714047908782959,1.0,1.0553689931517675e-05,"{'n_estimators': 425, 'max_depth': 10, 'n_jobs': -1}",,,425.0,10.0,,,,4250.0,0.9969723447772593,0.0030276552227407327,286.88119912438435
188,penguins_adelie,433779,0.575461547352321,196,4,random_forest,"{'n_estimators': 58, 'max_depth': 3, 'n_jobs': -1}",0.0849671363830566,1.0,1.946617943155991e-06,"{'n_estimators': 58, 'max_depth': 3, 'n_jobs': -1}",,,58.0,3.0,,,,174.0,0.9969723447772593,0.0030276552227407327,1555.3412693977791
189,penguins_adelie,306344,0.925682897724972,316,4,random_forest,"{'n_estimators': 462, 'max_depth': 5, 'n_jobs': -1}",0.5380711555480957,0.996031746031746,1.1962049728909204e-05,"{'n_estimators': 462, 'max_depth': 5, 'n_jobs': -1}",,,462.0,5.0,,,,2310.0,0.9969723447772593,0.0,0.0
190,penguins_adelie,44649,0.386281827954965,132,4,random_forest,"{'n_estimators': 107, 'max_depth': 19, 'n_jobs': -1}",0.1338529586791992,1.0,2.799144909143241e-06,"{'n_estimators': 107, 'max_depth': 19, 'n_jobs': -1}",,,107.0,19.0,,,,2033.0,0.9969723447772593,0.0030276552227407327,1081.6357569953154
191,penguins_adelie,194387,0.6691561384118367,228,4,random_forest,"{'n_estimators': 112, 'max_depth': 8, 'n_jobs': -1}",0.1496689319610595,1.0,3.121851632926936e-06,"{'n_estimators': 112, 'max_depth': 8, 'n_jobs': -1}",,,112.0,8.0,,,,896.0,0.9969723447772593,0.0030276552227407327,969.826749870913
192,penguins_adelie,493289,0.2672922676455056,91,4,random_forest,"{'n_estimators': 255, 'max_depth': 16, 'n_jobs': -1}",0.2849433422088623,1.0,6.3695197321664925e-06,"{'n_estimators': 255, 'max_depth': 16, 'n_jobs': -1}",,,255.0,16.0,,,,4080.0,0.9969723447772593,0.0030276552227407327,475.33493105467204
193,penguins_adelie,840579,0.7100709603827673,242,4,random_forest,"{'n_estimators': 149, 'max_depth': 7, 'n_jobs': -1}",0.1799516677856445,1.0,3.888169026512289e-06,"{'n_estimators': 149, 'max_depth': 7, 'n_jobs': -1}",,,149.0,7.0,,,,1043.0,0.9969723447772593,0.0030276552227407327,778.6840546529834
194,penguins_adelie,649149,0.736162604281084,251,4,random_forest,"{'n_estimators': 425, 'max_depth': 13, 'n_jobs': -1}",0.4676008224487304,1.0,1.0458495852556e-05,"{'n_estimators': 425, 'max_depth': 13, 'n_jobs': -1}",,,425.0,13.0,,,,5525.0,0.9969723447772593,0.0030276552227407327,289.4924151067852
195,penguins_adelie,613830,0.4932867079460899,168,4,random_forest,"{'n_estimators': 402, 'max_depth': 16, 'n_jobs': -1}",0.4411396980285644,1.0,9.884782450743858e-06,"{'n_estimators': 402, 'max_depth': 16, 'n_jobs': -1}",,,402.0,16.0,,,,6432.0,0.9969723447772593,0.0030276552227407327,306.2945732824796
196,penguins_adelie,539527,0.4707651866378608,161,4,random_forest,"{'n_estimators': 47, 'max_depth': 16, 'n_jobs': -1}",0.084465742111206,1.0,1.6739024079650589e-06,"{'n_estimators': 47, 'max_depth': 16, 'n_jobs': -1}",,,47.0,16.0,,,,752.0,0.9969723447772593,0.0030276552227407327,1808.7405862695505
197,penguins_adelie,331107,0.8149020715675033,278,4,random_forest,"{'n_estimators': 468, 'max_depth': 18, 'n_jobs': -1}",0.555034875869751,0.9961290322580644,1.2283886828716322e-05,"{'n_estimators': 468, 'max_depth': 18, 'n_jobs': -1}",,,468.0,18.0,,,,8424.0,0.9969723447772593,0.0,0.0
198,penguins_adelie,852015,0.6038331863227985,206,4,random_forest,"{'n_estimators': 252, 'max_depth': 15, 'n_jobs': -1}",0.2932798862457275,1.0,6.431754714499761e-06,"{'n_estimators': 252, 'max_depth': 15, 'n_jobs': -1}",,,252.0,15.0,,,,3780.0,0.9969723447772593,0.0030276552227407327,470.735492433376
199,penguins_adelie,304980,0.8802194390669775,301,4,random_forest,"{'n_estimators': 227, 'max_depth': 19, 'n_jobs': -1}",0.3249795436859131,0.9978213507625272,7.357365481159229e-06,"{'n_estimators': 227, 'max_depth': 19, 'n_jobs': -1}",,,227.0,19.0,,,,4313.0,0.9969723447772593,0.0008490059852679366,115.39537996883185
200,penguins_adelie,340590,0.5990535668251882,204,4,random_forest,"{'n_estimators': 302, 'max_depth': 9, 'n_jobs': -1}",0.3387305736541748,1.0,7.5057408657702895e-06,"{'n_estimators': 302, 'max_depth': 9, 'n_jobs': -1}",,,302.0,9.0,,,,2718.0,0.9969723447772593,0.0030276552227407327,403.37859738114133
